data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5823873,729,SUD7991,7991,2-May-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Kebkabiya,,Korma,13.8523,24.7548,2,Radio Dabanga,National,"4 killed, 4 injured by gunmen attack on a commercial convoy on El Fasher-Kabkabiya Road near Korma.",4,1567462224,SDN
6304912,728,SSD1951,1951,2-May-15,2015,1,Riots,Mob violence,Military Forces of South Sudan (2011-),,1,Rioters (South Sudan),Refugees/IDPs (South Sudan); Vigilante Group (South Sudan),5,15,Eastern Africa,South Sudan,Upper Nile,Malakal,Obwa,Malakal,9.541,31.652,1,Radio Tamazuj,Regional,A soldier who approached a UN protection-of-civilians site in Malakal and opened fire was disarmed and beaten to death by displaced people.,1,1572403773,SSD
6304460,728,SSD1952,1952,2-May-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Warrap,Gogrial West,Kuajok,Kuajok,8.285,27.9762,3,Radio Tamazuj,Regional,Cattle raiders attacked four cattle camps between Twic County and Gogrial East. 2 killed.,2,1572403772,SSD
6728004,729,SUD7986,7986,1-May-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,,,0,10,Northern Africa,Sudan,South Darfur,Nyala,,Melemm,11.5169,23.8169,1,Radio Dabanga,National,SAF bomb Malamm. No casualties reported.,0,1579554670,SDN
6304852,728,SSD1950,1950,1-May-15,2015,1,Violence against civilians,Attack,Military Forces of South Sudan (2011-) Military Intelligence Service,,1,Civilians (Sudan),,7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,South Sudans Military Intelligence detained and mistreated a Sudanese embassy employee in Juba. He was released on May 12.,0,1572403773,SSD
6314599,729,SUD7989,7989,1-May-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,1,UNAMID,Other,"Unidentified persons attack civilians in al Jeer, Nyala. One death reported.",1,1572403785,SDN
5835159,729,SUD7987,7987,1-May-15,2015,1,Strategic developments,Agreement,Maaliya Ethnic Militia (Sudan),,4,Rizaygat Ethnic Militia (Sudan),,4,44,Northern Africa,Sudan,East Darfur,Abu Karinka,,Abu Karaynka,11.5868,26.5357,1,Radio Tamazuj,National,"Agreement: Maaliya and Rizaygat tribes released two captives, one from each side, in Abu Karaynka.",0,1567462238,SDN
6314685,729,SUD7988,7988,1-May-15,2015,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Sudan),,3,UNAMID: United Nations/African Union Hybrid Operation in Darfur (2007-),,8,38,Northern Africa,Sudan,South Darfur,Tullus,,Tullus,11.0904,24.5301,1,UNAMID,Other,Unidentified perpetrators fire mortars at UNAMID targets at Tullus. No reported injury.,0,1572403785,SDN
6976275,728,SSD1948,1948,30-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),Nuer Ethnic Militia (South Sudan),1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Rubkona,9.307,29.783,2,Sudan Tribune,Regional,"Clashes between military and SPLA/M-IO in Rubkona County. Civilians targeted in attacks IN Thaknyal, Waak, Tongedool, Tuarkiel and Kotchiengdut (coded separately).",0,1583194180,SSD
6233623,728,SSD1949,1949,30-Apr-15,2015,1,Violence against civilians,Sexual violence,Bul Nuer Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Women (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Rubkona,9.307,29.783,2,HRW; Sudan Tribune,Other-Regional,"Pro-government Bul Nuer miltiia allegedly raped and abduct women after military failed to retake Kuergueyni, Chotchuru, Nyaromne, Rubnyagai, Dhorbor areas of Robkona County. 30 Civilians targeted in attacks in Thaknyal, Waak, Tongedool, Tuarkiel and Kotchiengdut. UPDATED to add Bul Nuer militia.",15,1572403613,SSD
6733641,729,SUD7984,7984,30-Apr-15,2015,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,Civilians (Sudan),Students (Sudan),7,17,Northern Africa,Sudan,South Darfur,Bielel,,Kalma,12.0052,25.0154,2,Radio Dabanga,National,Security agents aducted two students near Kalma camp.,0,1579554689,SDN
5823877,729,SUD7985,7985,30-Apr-15,2015,1,Violence against civilians,Abduction/forced disappearance,Militia (Pro-Government),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,Central Darfur,Zalingei,,Zalingei,12.9,23.4811,2,Radio Dabanga,National,"Pro-government militia abducted three men near Omi, near Nierteti.",0,1567462224,SDN
6733706,729,SUD7983,7983,30-Apr-15,2015,1,Protests,Excessive force against protesters,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,Protesters (Sudan),Students (Sudan),6,16,Northern Africa,Sudan,Khartoum,Umm Badda,,Omdurman,15.6447,32.4549,1,Radio Dabanga,National,El Ahliya University students in Omdurman protest the Apr 29 attack on Darfuri students that occurred at Sharg el Nil University in Khartoum. Student protesters allegedly beaten and detained by NISS.,0,1579554690,SDN
6975724,728,SSD1947,1947,30-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,Radio Tamazuj,Regional,Clashes between military and SPLA/M-IO in Renk. Military repulsed attacks and pursued rebels into areas near the Sudanese border.,0,1583194176,SSD
5906184,729,SUD7976,7976,29-Apr-15,2015,1,Violence against civilians,Attack,NCP: National Congress Party,Students (Sudan); Private Security Forces (Sudan),3,Civilians (Sudan),NISM: National Islamist Students Movement; Darfur Students' Association,7,37,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga; Sudan Tribune; AFP,National-International,"150 NCP students and university guards attacked National Islamist Students Movement and Darfur Students Association members at Sharg el Nil University in Khartoum. Used metal bars, crutches and machetes. 1 died, dozens injured. Dozens detained.",1,1567462436,SDN
6233622,728,SSD1945,1945,29-Apr-15,2015,1,Violence against civilians,Sexual violence,Bul Nuer Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Women (South Sudan),7,47,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Rubkona,9.307,29.783,2,HRW; Sudan Tribune,Other-Regional,"Pro-government Bul Nuer miltiia allegedly raped and abduct women after military failed to retake Kuergueyni, Chotchuru, Nyaromne, Rubnyagai, Dhorbor areas of Robkona County. 30 Civilians targeted in attacks in Thaknyal, Waak, Tongedool, Tuarkiel and Kotchiengdut.",15,1572403613,SSD
6976278,728,SSD1943,1943,29-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.75,32.8,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Renk.,0,1583194180,SSD
6305342,728,SSD1946,1946,29-Apr-15,2015,1,Violence against civilians,Attack,Konakuang Clan Militia (South Sudan),,4,Civilians (South Sudan),Konakuang Clan Group (South Sudan),7,47,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Radio Tamazuj,Regional,Konakuang militia kill 2 members of the Konakuang clan.,2,1572403773,SSD
6732625,729,SUD7979,7979,29-Apr-15,2015,1,Protests,Protest with intervention,Protesters (Sudan),Students (Sudan),6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,Khartoum,Khartoum North,,Khartoum North,15.6365,32.5303,1,Radio Dabanga,National,Protests at El Azhari University in Khartoum North against the violence against students that occurred earlier that day at Sahrg el Nil University in Khartoum. Police dispersed crowds with tear gas.,0,1579554686,SDN
6728277,729,SUD7977,7977,29-Apr-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Kordofan,Dilling,,Kauda,11.084,30.5109,2,Amnesty International,Other,SAF bomb Mendi near Kauda. 2 killed.,2,1579554671,SDN
6976345,728,SSD1944,1944,29-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),Nuer Ethnic Militia (South Sudan),1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Rubkona,9.307,29.783,2,Sudan Tribune,Regional,"Clashes between military and SPLA/M-IO in Rubkona County. Civilians targeted in attacks IN Thaknyal, Waak, Tongedool, Tuarkiel and Kotchiengdut (coded separately).",0,1583194181,SSD
6732400,729,SUD7978,7978,29-Apr-15,2015,1,Battles,Armed clash,Rizaygat Ethnic Militia (Sudan),Military Forces of Sudan (1989-2019) Abu Tira,4,Maaliya Ethnic Militia (Sudan),,4,44,Northern Africa,Sudan,East Darfur,Abu Karinka,,Abu Karaynka,11.5868,26.5357,1,Radio Dabanga,National,At least 16 killed - including 2 Abu Tira troops - and injured in clashes between Rizaygat and Maaliya militia in Abu Karaynka.,16,1579554685,SDN
6314621,729,SUD7982,7982,29-Apr-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,El Fasher,,El Fasher,13.6264,25.3559,3,UNAMID,Other,"Unidentified persons attack Medan al Kheil, North Darfur. One death reported.",1,1572403785,SDN
6732944,729,SUD7981,7981,29-Apr-15,2015,1,Violence against civilians,Attack,Military Forces of Sudan (1989-2019) Rapid Support Forces,,1,Civilians (Sudan),Kasha Ethnic Group (Sudan),7,17,Northern Africa,Sudan,West Kordofan,Abu Zabad,,Abu Zabad,12.3517,29.2495,2,Radio Dabanga; Sudan Tribune,National,"RSF attacked villages of Finij and Ndjamena, 20km south of Abu Zabad. 6 Kasha tribe members wounded.",0,1579554687,SDN
5825005,729,SUD7980,7980,29-Apr-15,2015,1,Violence against civilians,Attack,Militia (Pro-Government),,3,Civilians (Sudan),Women (Sudan),7,37,Northern Africa,Sudan,South Darfur,Bielel,,Alban Jadeed,12.0113,24.6664,2,Radio Dabanga,National,Pro-government militia beat three women and two men near Alban Jadeed camp. All five civilians treated in hospital.,0,1567462225,SDN
6730875,729,SUD7974,7974,28-Apr-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Sudan),,3,Military Forces of Sudan (1989-2019) Abu Tira,,1,13,Northern Africa,Sudan,North Darfur,El Malha,,Malha,15.0825,26.153,1,Radio Dabanga,National,"3 bombs dropped near El Malha, one detonated, destroying property in Central Reserve Police (Abu Tira) ammunition store.",0,1579554680,SDN
5823636,729,SUD7975,7975,28-Apr-15,2015,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,West Kordofan,Lagawa,,Turbo,11.1581,29.2232,1,Radio Dabanga,National,A man in Turbo was killed by unexploded ordance.,1,1567462224,SDN
6976233,728,SSD1942,1942,28-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),JEM: Justice and Equality Movement; SPLM-N: Sudan People's Liberation Movement (North),1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,Sudan Tribune,Regional,"Clashes between military - supported by JEM from Darfur and SPLM-N - vs. SPLA/M-IO in Wichchiok, Tuarkiel and Dhorboor areas of Unity State.",0,1583194180,SSD
6973440,728,SSD1935,1935,27-Apr-15,2015,1,Battles,Government regains territory,Military Forces of South Sudan (2011-),Bul Nuer Ethnic Militia (South Sudan),1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Guit,Rubkoana,Gwit,9.12,29.91,2,HRW; Radio Tamazuj,Other-Regional,"Clashes between military / Bul Nuer allied militia and SPLA/M-IO in Nhialdiu, Gwit, Panakauc and Tor areas in Unity state. Unknown number of soldiers and civilians killed over over 2 days of fighting (5 coded for Apr 26, 5 for Apr 27).",5,1583194166,SSD
6305608,728,SSD1941,1941,27-Apr-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Konakuang Clan Group (South Sudan),7,37,Eastern Africa,South Sudan,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,2,Radio Tamazuj,Regional,Unknown group killed a member of the Konakuang clan in Duaj area of Cueibet county.,1,1572403774,SSD
6311512,728,SSD1934,1934,27-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Olonyi Rebel Group,,2,12,Eastern Africa,South Sudan,Upper Nile,Baliet,Sobat,Akoke,9.74,32.18,2,Sudan Tribune,Regional,Military crossing from Akoka county towards Malakal ambushed on the road by Olonyi rebels.,0,1572403782,SSD
6975583,728,SSD1938,1938,27-Apr-15,2015,2,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Dukduk,12.0375,33.0311,1,Radio Tamazuj,Regional,Clashes between military and SPLA/M-IO in Dukduk area of Renk.,0,1583194175,SSD
6975585,728,SSD1939,1939,27-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Renk,Renk,Renk,11.75,32.8,2,Radio Tamazuj,Regional,Clashes between military and SPLA/M-IO in Umm Dulouth in the northern area of Renk.,0,1583194175,SSD
5826668,729,SUD7968,7968,27-Apr-15,2015,1,Protests,Peaceful protest,Protesters (Sudan),Students (Sudan),6,,,0,60,Northern Africa,Sudan,North Kordofan,Shiekan,,El Obeid,13.1842,30.2167,1,Radio Dabanga,National,Dozens of students staged a sit-in at the market of El Obeid in protest of re-election of al-Bashir. Some students detained.,0,1567462227,SDN
6733185,729,SUD7972,7972,27-Apr-15,2015,1,Battles,Armed clash,SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction),JEM: Justice and Equality Movement,2,Military Forces of Sudan (1989-2019),Military Forces of Sudan (1989-2019) Rapid Support Forces,1,12,Northern Africa,Sudan,South Darfur,Tullus,,Dimsu,10.9498,24.58,1,Xinhua,International,Joint SLM/A-Minawi faction and JEM clashed with military and RSF in Dimsu for second day.,0,1579554688,SDN
6976390,728,SSD1937,1937,27-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO within 5kms north and south of Bentiu.,0,1583194181,SSD
6733192,729,SUD7973,7973,27-Apr-15,2015,1,Battles,Armed clash,SLM/A-Minnawi: Sudan Liberation Movement/Army (Minnawi Faction),JEM: Justice and Equality Movement,2,Military Forces of Sudan (1989-2019),Military Forces of Sudan (1989-2019) Rapid Support Forces,1,12,Northern Africa,Sudan,Central Darfur,Rokoro,,Rokoro,13.2781,24.4475,2,Xinhua,International,Joint SLM/A-Minawi faction and JEM clashed with military and RSF in Nakhara region for second day.,0,1579554688,SDN
6729936,729,SUD7970,7970,27-Apr-15,2015,1,Battles,Armed clash,Police Forces of Sudan (1989-2019),,1,Maaliya Ethnic Militia (Sudan),,4,14,Northern Africa,Sudan,East Darfur,Ed Daein,,Ed Daein,11.4619,26.1258,2,Radio Tamazuj,National,"Clashes between police and suspected Maaliya militia in Al Fado, 35km north of Ad Daein, after militia raided cattle from a Rizaygat tribe. 2 police killed, 8 civilians injured.",2,1579554677,SDN
5824217,729,SUD7969,7969,27-Apr-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),PDF: Popular Defence Forces,7,37,Northern Africa,Sudan,South Darfur,Katayla,,Haraza,11.3001,24.1831,1,Radio Dabanga,National,Gunmen torched the market in Haraza in Katila locality. One villager injured. PDF offices were of the buildings burned.,0,1567462225,SDN
6975710,728,SSD1936,1936,27-Apr-15,2015,1,Battles,Government regains territory,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Mayom,Mankien,Mayom,9.22,29.17,2,Radio Tamazuj,Regional,"Clashes between military and SPLA/M-IO in Uchok, Mayom County. Military reclaimed Mayom County.",0,1583194175,SSD
6764530,729,SUD7971,7971,27-Apr-15,2015,1,Battles,Armed clash,JEM: Justice and Equality Movement,,2,Military Forces of Sudan (1989-2019),,1,12,Northern Africa,Sudan,West Kordofan,Ghubaysh,,Ghubaysh,12.1507,27.3503,2,Sudan Tribune,National,"JEM clashes with military and destroy camp in Ghubaysh locality near the border with North Darfur. Several government forces killed, 38 vehicles captures.",3,1580162542,SDN
6975740,728,SSD1940,1940,27-Apr-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Unity,Pariang,Awet-adet,Riangnhom,9.9167,30.0167,2,Radio Tamazuj,Regional,"Clashes between military and SPLA/M-IO in Laloba, Tom South and Khatel Nar areas of Pariang County. Rebels claim to have killed over 125 soldiers over two days of fighting (63 fatalties coded for Apr 26, 62 for Apr 27).",62,1583194176,SSD
5827343,729,SUD7955,7955,26-Apr-15,2015,1,Battles,Armed clash,Misseriya Ethnic Militia (Sudan),,4,Rizaygat Ethnic Militia (Sudan),,4,44,Northern Africa,Sudan,East Darfur,Abu Karinka,,Abu Karaynka,11.5868,26.5357,1,Radio Dabanga,National,"Clashes between a group of cattle rustlers and a vigilante militia in area north of Abu Dungul and Keleikeli Abu Salama, in Abu Karaynka locality, 8 killed.",8,1567462228,SDN
6732566,729,SUD7965,7965,26-Apr-15,2015,1,Battles,Armed clash,JEM: Justice and Equality Movement,SLM/A: Sudan Liberation Movement/Army,2,Military Forces of Sudan (1989-2019) Rapid Support Forces,,1,12,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,2,UNAMID,Other,"JEM and SLA forces clash with the RSF in Buram, Sesseban and Antikina. Casualties not known.",0,1579554686,SDN
6730281,729,SUD7963,7963,26-Apr-15,2015,1,Strategic developments,Disrupted weapons use,JEM: Justice and Equality Movement,,2,Military Forces of Sudan (1989-2019),,1,12,Northern Africa,Sudan,South Darfur,Nyala,,Nyala,12.0556,24.8906,2,UNAMID,Other,"Weapons Seizure: Military forces capture JEM ""logistical assets"" from Rahad El Birdi, south of Nyala. No reported causalities.",0,1579554678,SDN
6314553,729,SUD7967,7967,26-Apr-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,North Darfur,Mellit,,Mellit,14.1333,25.55,1,UNAMID,Other,Civilians attacked by an unknown actor in Mellit. One death reported.,1,1572403785,SDN
